#No	Program	Categ	RoleCode	Mission	HSFID	Role	Name	Rank	Employer	Sponsor	ID	LDate	Duration	Segments
# Updated 2022 Jun 03 03:10:47
#
# Human Space Rides
#
  1093	NASA	C	STS119/MS5	STS-119	H00280	Mission Specialist 5	Koichi Wakata, PhD, JAXA	-	JAXA	JAXA	AS-00347	2009 Mar 15 2343:44	  137:15:04:26	EX18/FE2,EX19/FE2,EX20/FE5,STS127:3/MS5
  1094	RU	M	TMA14/KDR	Soyuz TMA-14	H00281	Komandir	Gennadiy Padalka, Pol VVS	Pol. VVS	VVSR	TSPK	AS-00388	2009 Mar 26 1149:18	  198:16:42:25	EX19/CDR,EX20/CDR,TMA14:3/KDR,EX20/CDR,TMA14:5/KDR
  1095	RU	C	TMA14/BI	Soyuz TMA-14	H00281	Bortinzhener	Michael Barratt, MD, NASA	-	NASA	NASA	AS-00499	2009 Mar 26 1149:18	  198:16:42:25	EX19/FE1,EX20/FE1,TMA14:3/BI,EX20/FE1,TMA14:5/BI
  1096	RU	PT	TMA14/UP	Soyuz TMA-14	H00281	Uchastnik Kos. Poleta	Charles Simonyi	-	-	SPAD	AS-00462	2009 Mar 26 1149:18	   12:19:25:52	ISSEP16/UP,TMA13:3/UP
  1097	NASA	C	STS125/CDR	STS-125	H00282	Commander	Scott Altman, Capt USN (Ret), NASA	Capt. USN (ret.)	NASA	NASA	AS-00381	2009 May 11 1801:56	   12:21:37:09	-
  1098	NASA	C	STS125/PLT	STS-125	H00282	Pilot	Greg C. Johnson, Capt USNR, NASA	Capt USN (ret.)	NASA	NASA	AS-00500	2009 May 11 1801:56	   12:21:37:09	-
  1099	NASA	M	STS125/MS1	STS-125	H00282	Mission Specialist 1	Michael Good, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00501	2009 May 11 1801:56	   12:21:37:09	-
  1100	NASA	C	STS125/MS2	STS-125	H00282	Mission Specialist 2	Megan McArthur, Ph.D., NASA	-	NASA	NASA	AS-00502	2009 May 11 1801:56	   12:21:37:09	-
  1101	NASA	C	STS125/MS3	STS-125	H00282	Mission Specialist 3	John Grunsfeld, Ph.D., NASA	-	NASA	NASA	AS-00330	2009 May 11 1801:56	   12:21:37:09	-
  1102	NASA	C	STS125/MS4	STS-125	H00282	Mission Specialist 4	Michael Massimino, Ph.D., NASA	-	NASA	NASA	AS-00418	2009 May 11 1801:56	   12:21:37:09	-
  1103	NASA	C	STS125/MS5	STS-125	H00282	Mission Specialist 5	Andrew Feustel, Ph.D., NASA	-	NASA	NASA	AS-00503	2009 May 11 1801:56	   12:21:37:09	-
  1104	RU	M	TMA15/KDR	Soyuz TMA-15	H00283	Komandir	Roman Romanenko, Podpol. VVS	Podpol. VVS	VVSR	TSPK	AS-00504	2009 May 27 1034:53	  187:20:40:41	EX20/FE3,EX21/FE1,TMA15:3/KDR
  1105	RU	M	TMA15/BI1	Soyuz TMA-15	H00283	Bortinzhener-1	Frank De Winne, ESA(B),  Lt-Col. Belg.AF	Lt-Col Belg. AF	LUCPT	ESA	AS-00431	2009 May 27 1034:53	  187:20:40:41	EX20/FE2,EX21/CDR,TMA15:3/BI1
  1106	RU	C	TMA15/BI2	Soyuz TMA-15	H00283	Bortinzhener-2	Robert Thirsk, MD, CSA	-	CSA	CSA	AS-00357	2009 May 27 1034:53	  187:20:40:41	EX20/FE4,EX21/FE2,TMA15:3/BI2
  1107	NASA	C	STS127/CDR	STS-127	H00284	Commander	Mark L. Polansky, NASA	-	NASA	NASA	AS-00405	2009 Jul 15 2203:10	   15:16:45:00	-
  1108	NASA	M	STS127/PLT	STS-127	H00284	Pilot	Douglas G. Hurley, Lt Col USMC, NASA	LtCol. USMC	USMC	NASA	AS-00505	2009 Jul 15 2203:10	   15:16:45:00	-
  1109	NASA	M	STS127/MS1	STS-127	H00284	Mission Specialist 1	Christopher J. Cassidy, LtCdr USN, NASA	LtCdr. USN	USN	NASA	AS-00506	2009 Jul 15 2203:10	   15:16:45:00	-
  1110	NASA	C	STS127/MS2	STS-127	H00284	Mission Specialist 2	Julie Payette, CSA	-	CSA	CSA	AS-00394	2009 Jul 15 2203:10	   15:16:45:00	-
  1111	NASA	C	STS127/MS3	STS-127	H00284	Mission Specialist 3	Thomas H. Marshburn,MD, NASA	-	NASA	NASA	AS-00507	2009 Jul 15 2203:10	   15:16:45:00	-
  1112	NASA	C	STS127/MS4	STS-127	H00284	Mission Specialist 4	David A. Wolf, MD, NASA	-	NASA	NASA	AS-00310	2009 Jul 15 2203:10	   15:16:45:00	-
  1113	NASA	M	STS127/MS5	STS-127	H00284	Mission Specialist 5	Timothy L. Kopra, Col. USA, NASA	Col. USA	USA	NASA	AS-00508	2009 Jul 15 2203:10	   58:02:50:10	EX20/FE5,STS128:3/MS5
  1114	NASA	M	STS128/CDR	STS-128	H00285	Commander	Frederick W. Sturckow, Col  USMC, NASA	Col. USMC	USMC	NASA	AS-00391	2009 Aug 29 0359:37	   13:20:53:43	-
  1115	NASA	C	STS128/PLT	STS-128	H00285	Pilot	Kevin A Ford, Col USAF (ret), NASA	Col. USAF (ret.)	NASA	NASA	AS-00509	2009 Aug 29 0359:37	   13:20:53:43	-
  1116	NASA	C	STS128/MS1	STS-128	H00285	Mission Specialist 1	J. Daniel Olivas, NASA	-	NASA	NASA	AS-00465	2009 Aug 29 0359:37	   13:20:53:43	-
  1117	NASA	C	STS128/MS2	STS-128	H00285	Mission Specialist 2	Patrick G Forrester, Col USA (ret), NASA	Col USA (ret.)	NASA	NASA	AS-00412	2009 Aug 29 0359:37	   13:20:53:43	-
  1118	NASA	C	STS128/MS3	STS-128	H00285	Mission Specialist 3	Jose M Hernandez, NASA	-	NASA	NASA	AS-00510	2009 Aug 29 0359:37	   13:20:53:43	-
  1119	NASA	C	STS128/MS4	STS-128	H00285	Mission Specialist 4	Christer Fuglesang, PhD, ESA (S)	-	ESA	ESA	AS-00458	2009 Aug 29 0359:37	   13:20:53:43	-
  1120	NASA	C	STS128/MS5	STS-128	H00285	Mission Specialist 5	Nicole P. Stott, NASA	-	NASA	NASA	AS-00511	2009 Aug 29 0359:37	   90:10:44:44	EX20/FE5,EX21/FE5,STS129:3/MS5
  1121	RU	M	TMA16/KDR	Soyuz TMA-16	H00286	Komandir	Maksim Suraev, Pol VVS	Pol. VVS	VVSR	TSPK	AS-00512	2009 Sep 30 0714:45	  168:04:09:19	EX21/FE4,TMA16:3/KDR,EX22/FE1,TMA16:5/KDR
  1122	RU	C	TMA16/BI	Soyuz TMA-16	H00286	Bortinzhener	Jeffrey Williams, Col USA (ret), NASA	Col. USA (ret.)	NASA	NASA	AS-00400	2009 Sep 30 0714:45	  168:04:09:19	EX21/FE3,TMA16:3/BI,EX22/CDR,,TMA16:5/BI
  1123	RU	PT	TMA16/UP	Soyuz TMA-16	H00286	Uchastnik Kos. Poleta	Guy Laliberte	-	-	SPAD	AS-00513	2009 Sep 30 0714:45	   10:21:16:58	ISSEP17/UP,TMA14:5/UP
  1124	NASA	M	STS129/CDR	STS-129	H00287	Commander	Charles Hobaugh, Col USMC, NASA	Col. USMC	USMC	NASA	AS-00411	2009 Nov 16 1928:10	   10:19:16:11	-
  1125	NASA	M	STS129/PLT	STS-129	H00287	Pilot	Barry Wilmore, Capt USN, NASA	Capt. USN	USN	NASA	AS-00514	2009 Nov 16 1928:10	   10:19:16:11	-
  1126	NASA	C	STS129/MS1	STS-129	H00287	Mission Specialist 1	Robert Satcher, PhD, NASA	-	NASA	NASA	AS-00515	2009 Nov 16 1928:10	   10:19:16:11	-
  1127	NASA	M	STS129/MS2	STS-129	H00287	Mission Specialist 2	Michael Foreman, Capt USN, NASA	Capt. USN	USN	NASA	AS-00479	2009 Nov 16 1928:10	   10:19:16:11	-
  1128	NASA	M	STS129/MS3	STS-129	H00287	Mission Specialist 3	Randy Bresnik, LtCol USMC, NASA	Lt.Col USMC	USMC	NASA	AS-00516	2009 Nov 16 1928:10	   10:19:16:11	-
  1129	NASA	C	STS129/MS4	STS-129	H00287	Mission Specialist 4	Leland Melvin, NASA	-	NASA	NASA	AS-00475	2009 Nov 16 1928:10	   10:19:16:11	-
  1130	RU	M	TMA17/KDR	Soyuz TMA-17	H00288	Komandir	Oleg Kotov, Pol VVS, MD	Pol. VVS	VVSR	TSPK	AS-00461	2009 Dec 20 2152:00	  163:05:32:32	EX22/FE2,EX23/CDR,TMA17:3/KDR,EX23/CDR,TMA17:5/KDR
  1131	RU	M	TMA17/BI1	Soyuz TMA-17	H00288	Bortinzhener-1	T.J. Creamer, Col. USA, NASA	Col. USA	USA	NASA	AS-00517	2009 Dec 20 2152:00	  163:05:32:32	EX22/FE3,EX23/FE1,TMA17:3/BI1,EX23/FE1,TMA17:5/BI1
  1132	RU	C	TMA17/BI2	Soyuz TMA-17	H00288	Bortinzhener-2	Soichi Noguchi, JAXA	-	JAXA	JAXA	AS-00444	2009 Dec 20 2152:00	  163:05:32:32	EX22/FE4,EX23/FE2,TMA17:3/BI2,EX23/FE2,TMA17:5/BI2
  1133	NASA	M	STS130/CDR	STS-130	H00289	Commander	George Zamka, Col USMC, NASA	Col. USMC	USMC	NASA	AS-00471	2010 Feb  8 0914:08	   13:18:06:21	-
  1134	NASA	M	STS130/PLT	STS-130	H00289	Pilot	Terry Virts, Jr, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00518	2010 Feb  8 0914:08	   13:18:06:21	-
  1135	NASA	C	STS130/MS1	STS-130	H00289	Mission Specialist 1	Kathryn Hire, NASA, Capt USNR	Capt USNR	NASA	NASA	AS-00382	2010 Feb  8 0914:08	   13:18:06:21	-
  1136	NASA	C	STS130/MS2	STS-130	H00289	Mission Specialist 2	Stephen Robinson, PhD, NASA	-	NASA	NASA	AS-00369	2010 Feb  8 0914:08	   13:18:06:21	-
  1137	NASA	C	STS130/MS3	STS-130	H00289	Mission Specialist 3	Nicholas Patrick, PhD, NASA	-	NASA	NASA	AS-00457	2010 Feb  8 0914:08	   13:18:06:21	-
  1138	NASA	M	STS130/MS4	STS-130	H00289	Mission Specialist 4	Robert Behnken, LtCol USAF, NASA	LtCol. USAF	USAF	NASA	AS-00478	2010 Feb  8 0914:08	   13:18:06:21	-
  1139	RU	M	TMA18/KDR	Soyuz TMA-18	H00290	Komandir	Aleksandr A. Skvortsov, Podpol. VVS	Podpol. VVS	VVSR	TSPK	AS-00519	2010 Apr  2 0404:33	  176:01:18:38	EX23/FE3,EX24/CDR,TMA18:3/KDR
  1140	RU	C	TMA18/BI1	Soyuz TMA-18	H00290	Bortinzhener-1	Mikhail B. Kornienko, Roskosmos	-	RKKE	RKKE	AS-00520	2010 Apr  2 0404:33	  176:01:18:38	EX23/FE4,EX24/FE1,TMA18:3/BI1
  1141	RU	C	TMA18/BI2	Soyuz TMA-18	H00290	Bortinzhener-2	Tracy Caldwell Dyson, NASA	-	NASA	NASA	AS-00467	2010 Apr  2 0404:33	  176:01:18:38	EX23/FE5,EX24/FE2,TMA18:3/BI2
  1142	NASA	M	STS131/CDR	STS-131	H00291	Commander	Alan Poindexter, Capt USN, NASA	Capt. USN	USN	NASA	AS-00474	2010 Apr  5 1021:25	   15:02:47:10	-
  1143	NASA	M	STS131/PLT	STS-131	H00291	Pilot	James P. Dutton, Jr, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00521	2010 Apr  5 1021:25	   15:02:47:10	-
  1144	NASA	C	STS131/MS1	STS-131	H00291	Mission Specialist 1	Richard Mastracchio, NASA	-	NASA	NASA	AS-00401	2010 Apr  5 1021:25	   15:02:47:10	-
  1145	NASA	C	STS131/MS2	STS-131	H00291	Mission Specialist 2	Dorothy Metcalf-Lindenburger, NASA	-	NASA	NASA	AS-00522	2010 Apr  5 1021:25	   15:02:47:10	-
  1146	NASA	C	STS131/MS3	STS-131	H00291	Mission Specialist 3	Stephanie Wilson, NASA	-	NASA	NASA	AS-00452	2010 Apr  5 1021:25	   15:02:47:10	-
  1147	NASA	C	STS131/MS4	STS-131	H00291	Mission Specialist 4	Naoko Yamazaki, JAXA	-	JAXA	JAXA	AS-00523	2010 Apr  5 1021:25	   15:02:47:10	-
  1148	NASA	C	STS131/MS5	STS-131	H00291	Mission Specialist 5	Clayton Anderson, NASA	-	NASA	NASA	AS-00466	2010 Apr  5 1021:25	   15:02:47:10	-
  1149	NASA	M	STS132/CDR	STS-132	H00292	Commander	Kenneth T. Ham, Capt USN, NASA	Capt. USN	USN	NASA	AS-00484	2010 May 14 1820:09	   11:18:27:59	-
  1150	NASA	M	STS132/PLT	STS-132	H00292	Pilot	Dominic A. Antonelli, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00496	2010 May 14 1820:09	   11:18:27:59	-
  1151	NASA	C	STS132/MS1	STS-132	H00292	Mission Specialist 1	Garrett E. Reisman, PhD, NASA	-	NASA	NASA	AS-00480	2010 May 14 1820:09	   11:18:27:59	-
  1152	NASA	C	STS132/MS2	STS-132	H00292	Mission Specialist 2	Michael T. Good, Col USAF (ret)., NASA	Col USAF (ret.)	NASA	NASA	AS-00501	2010 May 14 1820:09	   11:18:27:59	-
  1153	NASA	M	STS132/MS3	STS-132	H00292	Mission Specialist 3	Stephen G. Bowen, Capt USN, NASA	Capt. USN	USN	NASA	AS-00494	2010 May 14 1820:09	   11:18:27:59	-
  1154	NASA	C	STS132/MS4	STS-132	H00292	Mission Specialist 4	Piers J. Sellers, PhD, NASA	-	NASA	NASA	AS-00429	2010 May 14 1820:09	   11:18:27:59	-
  1155	RU	C	TMA19/KDR	Soyuz TMA-19	H00293	Komandir	Fyodor N Yurchikhin, Roskosmos	-	RKKE	RKKE	AS-00430	2010 Jun 15 2135:19	  163:07:11:34	EX24/FE3,TMA19:3/KDR,EX24/FE3,EX25/FE2,TMA19:5/KDR
  1156	RU	C	TMA19/BI1	Soyuz TMA-19	H00293	Bortinzhener-1	Shannon B. Walker, NASA	-	NASA	NASA	AS-00524	2010 Jun 15 2135:19	  163:07:11:34	EX24/FE4,TMA19:3/BI1,EX24/FE4,EX25/FE1,TMA19:5/BI1
  1157	RU	M	TMA19/BI2	Soyuz TMA-19	H00293	Bortinzhener-2	Douglas H. Wheelock, Col. USA, NASA	Col. USA	USA	NASA	AS-00472	2010 Jun 15 2135:19	  163:07:11:34	EX24/FE5,TMA19:3/BI2,EX24/FE5,EX25/CDR,TMA19:5/BI2
  1158	RU	C	TMA01M/KDR	Soyuz TMA-01M	H00294	Komandir	Aleksandr Kaleri, Roskosmos	-	RKKE	RKKE	AS-00272	2010 Oct  7 2310:55	  159:08:42:42	EX25/FE4,EX26/CDR,TMA01M:3/KDR
  1159	RU	C	TMA01M/BI1	Soyuz TMA-01M	H00294	Bortinzhener-1	Oleg Skripochka,   Roskosmos	-	RKKE	RKKE	AS-00525	2010 Oct  7 2310:55	  159:08:42:42	EX25/FE5,EX26/FE1,TMA01M:3/BI1
  1160	RU	M	TMA01M/BI2	Soyuz TMA-01M	H00294	Bortinzhener-2	Scott Kelly, Capt USN, NASA	Capt. USN	USN	NASA	AS-00397	2010 Oct  7 2310:55	  159:08:42:42	EX25/FE3,EX26/FE2,TMA01M:3/BI2
  1161	RU	M	TMA20/KDR	Soyuz TMA-20	H00295	Komandir	Dmitri Y. Kondratev, Pol. VVS	Pol. VVS	VVSR	TSPK	AS-00526	2010 Dec 15 1909:25	  159:07:17:16	EX26/FE3,EX27/CDR,TMA20:3/KDR
  1162	RU	C	TMA20/BI1	Soyuz TMA-20	H00295	Bortinzhener-1	Paolo Nespoli, ESA, Maj Italian Army (ret.)	Maj. It.Army (ret).	ESA	ESA	AS-00473	2010 Dec 15 1909:25	  159:07:17:16	EX26/FE5,EX27/FE2,TMA20:3/BI1
  1163	RU	C	TMA20/BI2	Soyuz TMA-20	H00295	Bortinzhener-2	Catherine Coleman, Col USAF (Ret)., NASA	Col USAF (ret).	NASA	NASA	AS-00340	2010 Dec 15 1909:25	  159:07:17:16	EX26/FE4,EX27/FE1,TMA20:3/BI2
  1164	NASA	C	STS133/CDR	STS-133	H00296	Commander	Steve Lindsey, Col USAF, ret., NASA	Col. USAF (ret.)	NASA	NASA	AS-00372	2011 Feb 24 2153:24	   12:19:03:51	-
  1165	NASA	M	STS133/PLT	STS-133	H00296	Pilot	Eric Boe, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00493	2011 Feb 24 2153:24	   12:19:03:51	-
  1166	NASA	M	STS133/MS1	STS-133	H00296	Mission Specialist 1	Al Drew, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00469	2011 Feb 24 2153:24	   12:19:03:51	-
  1167	NASA	M	STS133/MS2	STS-133	H00296	Mission Specialist 2	Stephen G. Bowen, Capt USN, NASA	Capt. USN	USN	NASA	AS-00494	2011 Feb 24 2153:24	   12:19:03:51	-
  1168	NASA	C	STS133/MS3	STS-133	H00296	Mission Specialist 3	Mike Barratt, MD, NASA	-	NASA	NASA	AS-00499	2011 Feb 24 2153:24	   12:19:03:51	-
  1169	NASA	C	STS133/MS4	STS-133	H00296	Mission Specialist 4	Nicole Stott, NASA	-	NASA	NASA	AS-00511	2011 Feb 24 2153:24	   12:19:03:51	-
  1170	RU	M	TMA21/KDR	Soyuz TMA-21	H00297	Komandir	Aleksandr Samokutyaev, Podpol. VVS, Roskosmos	Podpol. VVS	VVSR	TSPKR	AS-00527	2011 Apr  4 2218:20	  164:05:41:24	EX27/FE4,EX28/FE1,TMA21:3/KDR
  1171	RU	C	TMA21/BI1	Soyuz TMA-21	H00297	Bortinzhener-1	Andrey Borisenko, Roskosmos	-	TSPKR	TSPKR	AS-00528	2011 Apr  4 2218:20	  164:05:41:24	EX27/FE3,EX28/CDR,TMA21:3/BI1
  1172	RU	M	TMA21/BI2	Soyuz TMA-21	H00297	Bortinzhener-2	Ronald Garan, NASA, Col. USAF	Col. USAF	USAF	NASA	AS-00486	2011 Apr  4 2218:20	  164:05:41:24	EX27/FE5,EX28/FE2,TMA21:3/BI2
  1173	NASA	M	STS134/CDR	STS-134	H00298	Commander	Mark E. Kelly, Capt. USN, NASA	Capt. USN	USN	NASA	AS-00415	2011 May 16 1256:28	   15:17:38:22	-
  1174	NASA	M	STS134/PLT	STS-134	H00298	Pilot	Gregory H. Johnson, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00477	2011 May 16 1256:28	   15:17:38:22	-
  1175	NASA	M	STS134/MS1	STS-134	H00298	Mission Specialist 1	Michael Fincke, Col. USAF, NASA	Col. USAF	USAF	NASA	AS-00439	2011 May 16 1256:28	   15:17:38:22	-
  1176	NASA	M	STS134/MS2	STS-134	H00298	Mission Specialist 2	Roberto Vittori, Col. IAF, ESA	Col. IAF	AMI	ESA	AS-00422	2011 May 16 1256:28	   15:17:38:22	-
  1177	NASA	C	STS134/MS3	STS-134	H00298	Mission Specialist 3	Andrew J. Feustel, PhD, NASA	-	NASA	NASA	AS-00503	2011 May 16 1256:28	   15:17:38:22	-
  1178	NASA	C	STS134/MS4	STS-134	H00298	Mission Specialist 4	Gregory Chamitoff, PhD, NASA	-	NASA	NASA	AS-00488	2011 May 16 1256:28	   15:17:38:22	-
  1179	RU	M	TMA02M/KDR	Soyuz TMA-02M	H00299	Komandir	Sergey Volkov, Pol VVS, Roskosmos	Pol. VVS	VVSR	TSPKR	AS-00481	2011 Jun  7 2012:45	  167:06:12:25	EX28/FE3,EX29/FE2,TMA02M:3/KDR
  1180	RU	C	TMA02M/BI1	Soyuz TMA-02M	H00299	Bortinzhener-1	Satoshi Furukawa, MD, PhD, JAXA	-	JAXA	JAXA	AS-00529	2011 Jun  7 2012:45	  167:06:12:25	EX28/FE5,EX29/FE1,TMA02M:3/BI1
  1181	RU	C	TMA02M/BI2	Soyuz TMA-02M	H00299	Bortinzhener-2	Michael E. Fossum, Col USAF (Ret.), NASA	Col USAF (ret.)	NASA	NASA	AS-00450	2011 Jun  7 2012:45	  167:06:12:25	EX28/FE4,EX29/CDR,TMA02M:3/BI2
  1182	NASA	M	STS135/CDR	STS-135	H00300	Commander	Chris Ferguson, Capt USN, NASA	Capt. USN	USN	NASA	AS-00453	2011 Jul  8 1529:04	   12:18:27:51	-
  1183	NASA	M	STS135/PLT	STS-135	H00300	Pilot	Douglas Hurley, LtCol USMC, NASA	Lt.Col USMC	USMC	NASA	AS-00505	2011 Jul  8 1529:04	   12:18:27:51	-
  1184	NASA	C	STS135/MS1	STS-135	H00300	Mission Specialist 1	Sandra Magnus, PhD, NASA	-	NASA	NASA	AS-00428	2011 Jul  8 1529:04	   12:18:27:51	-
  1185	NASA	M	STS135/MS2	STS-135	H00300	Mission Specialist 2	Rex Walheim, Col USAF, NASA	Col. USAF	USAF	NASA	AS-00420	2011 Jul  8 1529:04	   12:18:27:51	-
  1186	RU	M	TMA22/KDR	Soyuz TMA-22	H00301	Komandir	Anton N. Shkaplerov, Pol. VVS, Roskosmos	Pol. VVS	VVSR	TSPKR	AS-00530	2011 Nov 14 0414:03	  165:07:31:32	EX29/FE3,EX30/FE1,TMA22:3/KDR
  1187	RU	M	TMA22/BI1	Soyuz TMA-22	H00301	Bortinzhener-1	Anatoliy Alekseevich Ivanishin, Pol VVS, Roskosmos	Pol. VVS	VVSR	TSPKR	AS-00531	2011 Nov 14 0414:03	  165:07:31:32	EX29/FE4,EX30/FE2,TMA22:3/BI1
  1188	RU	M	TMA22/BI2	Soyuz TMA-22	H00301	Bortinzhener-2	Daniel C. Burbank, Capt USCG, NASA	Capt. USCG	USCG	NASA	AS-00402	2011 Nov 14 0414:03	  165:07:31:32	EX29/FE5,EX30/CDR,TMA22:3/BI2
  1189	RU	C	TMA03M/KDR	Soyuz TMA-03M	H00302	Komandir	Oleg D. Kononenko, Roskosmos	-	TSPKR	TSPKR	AS-00482	2011 Dec 21 1316:15	  192:18:58:26	EX30/FE3,EX31/CDR,TMA03M:3/KDR
  1190	RU	C	TMA03M/BI1	Soyuz TMA-03M	H00302	Bortinzhener-1	Andre Kuipers, MD, ESA	-	ESA	ESA	AS-00440	2011 Dec 21 1316:15	  192:18:58:26	EX30/FE4,EX31/FE1,TMA03M:3/BI1
  1191	RU	C	TMA03M/BI2	Soyuz TMA-03M	H00302	Bortinzhener-2	Donald R. Pettit, PhD, NASA	-	NASA	NASA	AS-00433	2011 Dec 21 1316:15	  192:18:58:26	EX30/FE5,EX31/FE2,TMA03M:3/BI2
  1192	RU	M	TMA04M/KDR	Soyuz TMA-04M	H00303	Komandir	Gennadiy Padalka, Pol VVS, Roskosmos	Pol. VVS	VVSR	TSPKR	AS-00388	2012 May 15 0301:23	  124:23:51:30	EX31/FE4,EX32/CDR,TMA04M:3/KDR
  1193	RU	C	TMA04M/BI1	Soyuz TMA-04M	H00303	Bortinzhener-1	Joseph Acaba, NASA, Sgt USMC (Ret.)	Sgt USMC (Ret.)	NASA	NASA	AS-00497	2012 May 15 0301:23	  124:23:51:30	EX31/FE3,EX32/FE1,TMA04M:3/BI1
  1194	RU	C	TMA04M/BI2	Soyuz TMA-04M	H00303	Bortinzhener-2	Sergey Revin,   Roskosmos	-	TSPKR	TSPKR	AS-00532	2012 May 15 0301:23	  124:23:51:30	EX31/FE5,EX32/FE2,TMA04M:3/BI2
  1195	CN	M	SZ9/ZZ	Shenzhou-9	H00304	Zhilingzhang	Jing Haipeng, Brig. PLAAF	Brig. PLAAF	HYD/PLAAF	HYD	AS-00491	2012 Jun 16 1037:25	   12:15:24 	TG1EX1,SZ9:3,TG1EX1,SZ9:5
  1196	CN	M	SZ9/CS	Shenzhou-9	H00304	Caozou Shou	Liu Wang, Brig. PLAAF	Brig. PLAAF	HYD/PLAAF	HYD	AS-00533	2012 Jun 16 1037:25	   12:15:24 	TG1EX1,SZ9:3,TG1EX1,SZ9:5
  1197	CN	M	SZ9/SY	Shenzhou-9	H00304	Shiyan Yuan	Liu Yang, Maj. PLAAF	Maj. PLAAF	HYD/PLAAF	HYD	AS-00534	2012 Jun 16 1037:25	   12:15:24 	TG1EX1,SZ9:3,TG1EX1,SZ9:5
  1198	RU	M	TMA05M/KDR	Soyuz TMA-05M	H00305	Komandir	Yuriy Malenchenko, Pol. VVS, Roskosmos	Pol. VVS	VVSR	TSPKR	AS-00315	2012 Jul 15 0240:03	  126:23:13:17	EX32/FE4,EX33/FE1,TMA05M:3/KDR
  1199	RU	M	TMA05M/BI1	Soyuz TMA-05M	H00305	Bortinzhener-1	Sunita Williams, Cdr USN, NASA	Cdr. USN	USN	NASA	AS-00460	2012 Jul 15 0240:03	  126:23:13:17	EX32/FE3,EX33/CDR,TMA05M:3/BI1
  1200	RU	C	TMA05M/BI2	Soyuz TMA-05M	H00305	Bortinzhener-2	Akihiko Hoshide, JAXA	-	JAXA	JAXA	AS-00487	2012 Jul 15 0240:03	  126:23:13:17	EX32/FE5,EX33/FE2,TMA05M:3/BI2
  1201	RU	C	TMA06M/KDR	Soyuz TMA-06M	H00306	Komandir	Oleg Novitskiy, Roskosmos, Pol VVS (ret).	Pol. VVS (ret).	TSPKR	TSPKR	AS-00535	2012 Oct 23 1051:11	  143:16:15:02	EX33/FE4,EX34/FE1,TMA06M:3/KDR
  1202	RU	C	TMA06M/BI1	Soyuz TMA-06M	H00306	Bortinzhener-1	Yevgeniy Tarelkin, Roskosmos, Podpol VVS (ret).	Podpol VVS (ret)	TSPKR	TSPKR	AS-00536	2012 Oct 23 1051:11	  143:16:15:02	EX33/FE5,EX34/FE2,TMA06M:3/BI1
  1203	RU	M	TMA06M/BI2	Soyuz TMA-06M	H00306	Bortinzhener-2	Kevin R. Ford, NASA, Col USAF	Col USAF	USAF	NASA	AS-00509	2012 Oct 23 1051:11	  143:16:15:02	EX33/FE3,EX34/CDR,TMA06M:3/BI2
  1204	RU	C	TMA07M/KDR	Soyuz TMA-07M	H00307	Komandir	Roman Yu. Romanenko, Pol VVS (ret). Roskosmos	Pol. VVS (ret).	TSPKR	TSPKR	AS-00504	2012 Dec 19 1212:35	  145:14:18:12	EX34/FE5,EX35/FE2,TMA07M:3/KDR
  1205	RU	C	TMA07M/BI1	Soyuz TMA-07M	H00307	Bortinzhener-1	Christopher A. Hadfield, Col. CAF (Ret.) CSA	Col. CAF (Ret).	CSA	CSA	AS-00344	2012 Dec 19 1212:35	  145:14:18:12	EX34/FE4,EX35/CDR,TMA07M:3/BI1
  1206	RU	C	TMA07M/BI2	Soyuz TMA-07M	H00307	Bortinzhener-2	Thomas H. Marshburn, MD, NASA	-	NASA	NASA	AS-00507	2012 Dec 19 1212:35	  145:14:18:12	EX34/FE3,EX35/FE1,TMA07M:3/BI2
  1207	RU	C	TMA08M/KDR	Soyuz TMA-08M	H00308	Komandir	Pavel Vinogradov,   Roskosmos	-	TSPKR	TSPKR	AS-00367	2013 Mar 28 2043:20	  166:06:15:08	EX35/FE4,EX36/CDR,TMA08M:3/KDR
  1208	RU	C	TMA08M/BI1	Soyuz TMA-08M	H00308	Bortinzhener-1	Aleksandr Misurkin, Podpol VVS (ret), Roskosmos	Podpol. VVS (ret.)	TSPKR	TSPKR	AS-00537	2013 Mar 28 2043:20	  166:06:15:08	EX35/FE5,EX36/FE1,TMA08M:3/BI1
  1209	RU	M	TMA08M/BI2	Soyuz TMA-08M	H00308	Bortinzhener-2	Christopher Cassidy, Cdr USN, NASA	Cdr USN	USN	NASA	AS-00506	2013 Mar 28 2043:20	  166:06:15:08	EX35/FE3,EX36/FE2,TMA08M:3/BI2
  1210	RU	C	TMA09M/KDR	Soyuz TMA-09M	H00309	Komandir	Fyodor Yurchikin,   Roskosmos	-	TSPKR	TSPKR	AS-00430	2013 May 28 2031:24	  166:06:17:36	EX36/FE4,EX37/CDR,TMA09M:3/KDR,EX37/CDR,TMA09M:5/KDR
